45.57564000000001,-122.67953000000001
45.57564166666666,-122.67952166666667
45.57564000000001,-122.67952166666667
45.57564000000001,-122.67951666666667
45.57564000000001,-122.67951833333333
45.57564000000001,-122.67951833333333
45.57564000000001,-122.67951999999998
45.57564000000001,-122.67951999999998
45.57564000000001,-122.67951999999998
45.57564000000001,-122.67952166666667
45.57564000000001,-122.67952166666667
45.57564000000001,-122.67952333333332
45.57564000000001,-122.67952333333332
45.57571500000001,-122.67945
45.575709999999994,-122.67945666666668
45.57570666666667,-122.67945333333334
45.57570333333333,-122.67945333333334
45.57570333333333,-122.67945166666665
45.57570333333333,-122.67945166666665
45.57570333333333,-122.67945166666665
45.575705,-122.67945
45.575705,-122.67945166666665
45.575705,-122.67945333333334
45.57570666666667,-122.67945333333334
45.57570666666667,-122.67945499999999
45.57570666666667,-122.67945499999999
45.57570666666667,-122.67945666666668
45.57570666666667,-122.67945666666668
45.57570666666667,-122.67945666666668
45.57570666666667,-122.67945666666668
45.575708333333324,-122.67945833333333
45.575708333333324,-122.67945999999999
45.575709999999994,-122.67946333333333
45.57571333333333,-122.67946833333332
45.57571500000001,-122.67947333333335
45.575718333333334,-122.67948166666665
45.57572333333333,-122.67949500000002
45.57572666666667,-122.67951166666666
45.57573000000001,-122.67953166666666
45.57573333333333,-122.67955333333333
45.575735,-122.67957499999999
45.57573666666667,-122.67959666666665
45.57573833333333,-122.67961666666666
45.575739999999996,-122.67963499999999
45.575743333333335,-122.679655
45.575743333333335,-122.67967333333333
45.575743333333335,-122.67969166666666
45.575743333333335,-122.67970666666666
45.575743333333335,-122.67972166666665
45.575741666666666,-122.67973333333333
45.575741666666666,-122.679745
45.575739999999996,-122.67975333333334
45.57573833333333,-122.67976166666668
45.57573666666667,-122.67977
45.57573666666667,-122.67977833333335
45.57573666666667,-122.67978666666667
45.57573666666667,-122.67979666666666
45.57573833333333,-122.67980666666666
45.57573833333333,-122.67981666666668
45.575741666666666,-122.67982666666667
45.575743333333335,-122.679835
45.57574666666666,-122.67984166666665
45.57575,-122.67984833333334
45.575754999999994,-122.67985500000002
45.57576000000001,-122.67986
45.575765000000004,-122.67986333333334
45.57577166666667,-122.679865
45.57577833333333,-122.67986666666665
45.575786666666666,-122.67986833333335
45.575795,-122.67986833333335
45.57580333333333,-122.67987
45.57581333333333,-122.67987
45.57582333333333,-122.67987
45.575833333333335,-122.67987166666666
45.575844999999994,-122.67987166666666
45.575856666666674,-122.67987
45.57586833333333,-122.67986833333335
45.57588166666666,-122.67986666666665
45.57589333333333,-122.679865
45.57590333333333,-122.67986166666667
45.57591333333333,-122.67986
45.57591833333333,-122.67985833333333
45.57591833333333,-122.67985500000002
45.575919999999996,-122.67985500000002
45.575921666666666,-122.67985333333333
45.57592666666666,-122.67985166666668
45.57593166666667,-122.67985166666668
45.57593833333333,-122.67984999999999
45.575945000000004,-122.67984833333334
45.57595333333334,-122.67984833333334
45.57596166666667,-122.67984666666668
45.575970000000005,-122.67984333333334
45.57597666666667,-122.67984
45.57598666666666,-122.67983833333334
45.57599666666667,-122.67983666666666
45.57600666666667,-122.67983666666666
45.57601666666666,-122.67983833333334
45.576026666666664,-122.67983833333334
45.576036666666674,-122.67983833333334
45.57604666666666,-122.67983833333334
45.576055,-122.67983833333334
45.57606666666667,-122.67984
45.57607666666666,-122.67984166666665
45.57608833333334,-122.67984166666665
45.5761,-122.67984166666665
45.576113333333325,-122.67984833333334
45.57612833333333,-122.67985166666668
45.57614333333333,-122.67985333333333
45.57615666666667,-122.67985666666667
45.576170000000005,-122.67985666666667
45.57618166666666,-122.67985833333333
45.57618833333333,-122.67985833333333
45.576193333333336,-122.67985833333333
45.576195000000006,-122.67985833333333
45.57619666666666,-122.67985833333333
45.57619666666666,-122.67986
45.57619666666666,-122.67986166666667
45.57619666666666,-122.67986333333334
45.57619666666666,-122.679865
45.57619666666666,-122.67986833333335
45.576195000000006,-122.67987
45.576195000000006,-122.67987166666666
45.576193333333336,-122.679875
45.576193333333336,-122.67987666666667
45.576193333333336,-122.67987666666667
45.576193333333336,-122.67987833333333
45.576193333333336,-122.67987833333333
45.576195000000006,-122.67987833333333
45.57619666666666,-122.67987833333333
45.57619833333333,-122.67987833333333
45.57620166666667,-122.67987999999998
45.576206666666664,-122.67987999999998
45.576213333333335,-122.67987999999998
45.57622333333334,-122.67987999999998
45.576235,-122.67987999999998
45.57624666666667,-122.67988166666667
45.576261666666674,-122.67987833333333
45.57627666666667,-122.67987833333333
45.57629166666667,-122.67987666666667
45.576306666666675,-122.67987833333333
45.57632,-122.67987833333333
45.57633333333333,-122.67987999999998
45.576348333333335,-122.67988166666667
45.57636166666666,-122.67988333333332
45.57637666666666,-122.67988333333332
45.57639166666666,-122.67988333333332
45.57640500000001,-122.67988333333332
45.576420000000006,-122.67988166666667
45.57643500000001,-122.67988166666667
45.57645000000001,-122.67988166666667
45.576465000000006,-122.67987999999998
45.57648000000001,-122.67987833333333
45.57649500000001,-122.67987833333333
45.576510000000006,-122.67987666666667
45.57652500000001,-122.679875
45.576541666666664,-122.679875
45.57655666666666,-122.67987666666667
45.57657166666666,-122.67987666666667
45.576586666666664,-122.67987666666667
45.57660166666666,-122.67987833333333
45.57661666666666,-122.67987999999998
45.57662833333334,-122.67988166666667
45.57663833333333,-122.67988166666667
45.57664833333333,-122.67988333333332
45.576658333333334,-122.67988500000001
45.576665000000006,-122.67988666666666
